Date,Product_Name,Category,Cost_Price,Selling_Price,Inventory_Start,Restock_Received,Units_Sold,Inventory_End,Is_Promotion_Active
2025-12-07,Cheap Chocolates,Snacks,0.40,1.00,65,0,20,45,TRUE
2025-12-07,Gums,Snacks,0.30,1.25,98,0,4,94,FALSE
2025-12-07,Dog Treats,Snacks,2.00,4.50,11,0,2,9,FALSE
2025-12-07,Garbage Bags,Household,3.00,5.50,46,0,3,43,FALSE
2025-12-07,Sponges,Household,0.50,1.50,45,0,2,43,FALSE
2025-12-07,Aluminum Foil,Household,1.80,3.00,21,10,5,26,FALSE
2025-12-07,Napkins,Household,1.00,2.00,6,40,25,21,TRUE
2025-12-07,Disposable Plates,Household,1.50,3.00,12,0,10,2,TRUE
2025-12-07,Cleaning Spray,Household,2.00,4.00,19,0,3,16,FALSE
2025-12-07,Pens,Stationery,0.50,2.00,12,0,1,11,FALSE
2025-12-07,Notebooks,Stationery,1.00,3.00,5,0,0,5,FALSE
2025-12-07,Pads,Stationery,0.80,2.50,5,0,0,5,FALSE
2025-12-07,Superglue,Stationery,0.40,1.50,10,0,1,9,FALSE
2025-12-07,AA Batteries,Stationery,1.50,4.99,2,20,15,7,FALSE
2025-12-07,Hand Soap,Personal,1.20,2.50,19,0,3,16,FALSE
2025-12-07,Canned Tuna,Pantry,0.90,1.50,23,0,5,18,FALSE
2025-12-07,Seasonal Decor,Seasonal,2.50,5.00,30,60,65,25,TRUE
2025-12-08,Water Bottles,Beverages,0.85,1.00,46,0,3,43,FALSE
2025-12-08,Soft Drinks,Beverages,0.90,1.25,42,0,2,40,FALSE
2025-12-08,Energy Drinks,Beverages,1.50,2.50,18,0,2,16,FALSE
2025-12-08,Cheap Chocolates,Snacks,0.40,1.00,45,40,20,65,TRUE
2025-12-08,Gums,Snacks,0.30,1.25,94,0,4,90,FALSE
2025-12-08,Dog Treats,Snacks,2.00,4.50,9,12,3,18,FALSE
2025-12-08,Garbage Bags,Household,3.00,5.50,43,0,3,40,FALSE
2025-12-08,Sponges,Household,0.50,1.50,43,0,2,41,FALSE
2025-12-08,Aluminum Foil,Household,1.80,3.00,26,0,4,22,FALSE
2025-12-08,Napkins,Household,1.00,2.00,21,0,15,6,TRUE
2025-12-08,Disposable Plates,Household,1.50,3.00,2,20,15,7,TRUE
2025-12-08,Cleaning Spray,Household,2.00,4.00,16,0,3,13,FALSE
2025-12-08,Pens,Stationery,0.50,2.00,11,0,1,10,FALSE
2025-12-08,Notebooks,Stationery,1.00,3.00,5,0,0,5,FALSE
2025-12-08,Pads,Stationery,0.80,2.50,5,0,0,5,FALSE
2025-12-08,Superglue,Stationery,0.40,1.50,9,0,1,8,FALSE
2025-12-08,AA Batteries,Stationery,1.50,4.99,7,20,15,12,FALSE
2025-12-08,Hand Soap,Personal,1.20,2.50,16,0,3,13,FALSE
2025-12-08,Canned Tuna,Pantry,0.90,1.50,18,0,4,14,FALSE
2025-12-08,Seasonal Decor,Seasonal,2.50,5.00,25,80,65,40,TRUE
2025-12-09,Water Bottles,Beverages,0.85,1.00,43,0,3,40,FALSE
2025-12-09,Soft Drinks,Beverages,0.90,1.25,40,0,2,38,FALSE
2025-12-09,Energy Drinks,Beverages,1.50,2.50,16,0,2,14,FALSE
2025-12-09,Cheap Chocolates,Snacks,0.40,1.00,65,0,20,45,TRUE
2025-12-09,Gums,Snacks,0.30,1.25,90,0,4,86,FALSE
2025-12-09,Dog Treats,Snacks,2.00,4.50,18,0,2,16,FALSE
2025-12-09,Garbage Bags,Household,3.00,5.50,40,0,3,37,FALSE
2025-12-09,Sponges,Household,0.50,1.50,41,0,2,39,FALSE
2025-12-09,Aluminum Foil,Household,1.80,3.00,22,0,3,19,FALSE
2025-12-09,Napkins,Household,1.00,2.00,6,40,25,21,TRUE
2025-12-09,Disposable Plates,Household,1.50,3.00,7,20,15,12,TRUE
2025-12-09,Cleaning Spray,Household,2.00,4.00,13,0,3,10,FALSE
2025-12-09,Pens,Stationery,0.50,2.00,10,0,1,9,FALSE
2025-12-09,Notebooks,Stationery,1.00,3.00,5,0,0,5,FALSE
2025-12-09,Pads,Stationery,0.80,2.50,5,0,0,5,FALSE
2025-12-09,Superglue,Stationery,0.40,1.50,8,0,1,7,FALSE
2025-12-09,AA Batteries,Stationery,1.50,4.99,12,20,20,12,FALSE
2025-12-09,Hand Soap,Personal,1.20,2.50,13,0,2,11,FALSE
2025-12-09,Canned Tuna,Pantry,0.90,1.50,14,0,3,11,FALSE
2025-12-09,Seasonal Decor,Seasonal,2.50,5.00,40,80,75,45,TRUE
2025-12-10,Water Bottles,Beverages,0.85,1.00,40,0,2,38,FALSE
2025-12-10,Soft Drinks,Beverages,0.90,1.25,38,0,2,36,FALSE
2025-12-10,Energy Drinks,Beverages,1.50,2.50,14,24,3,35,FALSE
2025-12-10,Cheap Chocolates,Snacks,0.40,1.00,45,40,25,60,TRUE
2025-12-10,Gums,Snacks,0.30,1.25,86,0,4,82,FALSE
2025-12-10,Dog Treats,Snacks,2.00,4.50,16,0,2,14,FALSE
2025-12-10,Garbage Bags,Household,3.00,5.50,37,0,3,34,FALSE
2025-12-10,Sponges,Household,0.50,1.50,39,0,2,37,FALSE
2025-12-10,Aluminum Foil,Household,1.80,3.00,19,10,5,24,FALSE
2025-12-10,Napkins,Household,1.00,2.00,21,0,15,6,TRUE
2025-12-10,Disposable Plates,Household,1.50,3.00,12,0,10,2,TRUE
2025-12-10,Cleaning Spray,Household,2.00,4.00,10,12,3,19,FALSE
2025-12-10,Pens,Stationery,0.50,2.00,9,0,1,8,FALSE
2025-12-10,Notebooks,Stationery,1.00,3.00,5,0,0,5,FALSE
2025-12-10,Pads,Stationery,0.80,2.50,5,0,0,5,FALSE
2025-12-10,Superglue,Stationery,0.40,1.50,7,0,0,7,FALSE
2025-12-10,AA Batteries,Stationery,1.50,4.99,12,20,20,12,FALSE
2025-12-10,Hand Soap,Personal,1.20,2.50,11,0,3,8,FALSE
2025-12-10,Canned Tuna,Pantry,0.90,1.50,11,24,6,29,FALSE
2025-12-10,Seasonal Decor,Seasonal,2.50,5.00,45,80,85,40,TRUE
2025-12-11,Water Bottles,Beverages,0.85,1.00,38,60,3,95,FALSE
2025-12-11,Soft Drinks,Beverages,0.90,1.25,36,40,2,74,FALSE
2025-12-11,Energy Drinks,Beverages,1.50,2.50,35,0,2,33,FALSE
2025-12-11,Cheap Chocolates,Snacks,0.40,1.00,60,0,20,40,TRUE
2025-12-11,Gums,Snacks,0.30,1.25,82,0,4,78,FALSE
2025-12-11,Dog Treats,Snacks,2.00,4.50,14,0,2,12,FALSE
2025-12-11,Garbage Bags,Household,3.00,5.50,34,0,3,31,FALSE
2025-12-11,Sponges,Household,0.50,1.50,37,0,2,35,FALSE
2025-12-11,Aluminum Foil,Household,1.80,3.00,24,0,4,20,FALSE
2025-12-11,Napkins,Household,1.00,2.00,6,40,25,21,TRUE
2025-12-11,Disposable Plates,Household,1.50,3.00,2,20,15,7,TRUE
2025-12-11,Cleaning Spray,Household,2.00,4.00,19,0,3,16,FALSE
2025-12-11,Pens,Stationery,0.50,2.00,8,0,1,7,FALSE
2025-12-11,Notebooks,Stationery,1.00,3.00,5,0,0,5,FALSE
2025-12-11,Pads,Stationery,0.80,2.50,5,0,0,5,FALSE
2025-12-11,Superglue,Stationery,0.40,1.50,7,0,0,7,FALSE
2025-12-11,AA Batteries,Stationery,1.50,4.99,12,20,20,12,FALSE
2025-12-11,Hand Soap,Personal,1.20,2.50,8,12,3,17,FALSE
2025-12-11,Canned Tuna,Pantry,0.90,1.50,29,0,5,24,FALSE
2025-12-11,Seasonal Decor,Seasonal,2.50,5.00,40,80,90,30,TRUE
2025-12-12,Water Bottles,Beverages,0.85,1.00,95,0,3,92,FALSE
2025-12-12,Soft Drinks,Beverages,0.90,1.25,74,0,2,72,FALSE
2025-12-12,Energy Drinks,Beverages,1.50,2.50,33,0,2,31,FALSE
2025-12-12,Cheap Chocolates,Snacks,0.40,1.00,40,40,25,55,TRUE
2025-12-12,Gums,Snacks,0.30,1.25,78,0,4,74,FALSE
2025-12-12,Dog Treats,Snacks,2.00,4.50,12,0,2,10,FALSE
2025-12-12,Garbage Bags,Household,3.00,5.50,31,0,3,28,FALSE
2025-12-12,Sponges,Household,0.50,1.50,35,0,2,33,FALSE
2025-12-12,Aluminum Foil,Household,1.80,3.00,20,10,5,25,FALSE
2025-12-12,Napkins,Household,1.00,2.00,21,0,15,6,TRUE
2025-12-12,Disposable Plates,Household,1.50,3.00,7,20,15,12,TRUE
2025-12-12,Cleaning Spray,Household,2.00,4.00,16,0,3,13,FALSE
2025-12-12,Pens,Stationery,0.50,2.00,7,0,1,6,FALSE
2025-12-12,Notebooks,Stationery,1.00,3.00,5,0,0,5,FALSE
2025-12-12,Pads,Stationery,0.80,2.50,5,0,0,5,FALSE
2025-12-12,Superglue,Stationery,0.40,1.50,7,0,0,7,FALSE
2025-12-12,AA Batteries,Stationery,1.50,4.99,12,20,25,7,FALSE
2025-12-12,Hand Soap,Personal,1.20,2.50,17,0,3,14,FALSE
2025-12-12,Canned Tuna,Pantry,0.90,1.50,24,0,5,19,FALSE
2025-12-12,Seasonal Decor,Seasonal,2.50,5.00,30,100,100,30,TRUE
2025-12-13,Water Bottles,Beverages,0.85,1.00,92,0,3,89,FALSE
2025-12-13,Soft Drinks,Beverages,0.90,1.25,72,0,2,70,FALSE
2025-12-13,Energy Drinks,Beverages,1.50,2.50,31,0,2,29,FALSE
2025-12-13,Cheap Chocolates,Snacks,0.40,1.00,55,0,20,35,TRUE
2025-12-13,Gums,Snacks,0.30,1.25,74,0,4,70,FALSE
2025-12-13,Dog Treats,Snacks,2.00,4.50,10,12,3,19,FALSE
2025-12-13,Garbage Bags,Household,3.00,5.50,28,20,4,44,FALSE
2025-12-13,Sponges,Household,0.50,1.50,33,20,2,51,FALSE
2025-12-13,Aluminum Foil,Household,1.80,3.00,25,0,4,21,FALSE
2025-12-13,Napkins,Household,1.00,2.00,6,40,30,16,TRUE
2025-12-13,Disposable Plates,Household,1.50,3.00,12,0,10,2,TRUE
2025-12-13,Cleaning Spray,Household,2.00,4.00,13,0,3,10,FALSE
2025-12-13,Pens,Stationery,0.50,2.00,6,0,1,5,FALSE
2025-12-13,Notebooks,Stationery,1.00,3.00,5,0,0,5,FALSE
2025-12-13,Pads,Stationery,0.80,2.50,5,0,0,5,FALSE
2025-12-13,Superglue,Stationery,0.40,1.50,7,0,0,7,FALSE
2025-12-13,AA Batteries,Stationery,1.50,4.99,7,20,20,7,FALSE
2025-12-13,Hand Soap,Personal,1.20,2.50,14,0,3,11,FALSE
2025-12-13,Canned Tuna,Pantry,0.90,1.50,19,0,4,15,FALSE
2025-12-13,Seasonal Decor,Seasonal,2.50,5.00,30,100,110,20,TRUE
2025-12-14,Water Bottles,Beverages,0.85,1.00,89,0,3,86,FALSE
2025-12-14,Soft Drinks,Beverages,0.90,1.25,70,0,2,68,FALSE
2025-12-14,Energy Drinks,Beverages,1.50,2.50,29,0,2,27,FALSE
2025-12-14,Cheap Chocolates,Snacks,0.40,1.00,35,40,30,45,TRUE
2025-12-14,Gums,Snacks,0.30,1.25,70,0,4,66,FALSE
2025-12-14,Dog Treats,Snacks,2.00,4.50,19,0,3,16,FALSE
2025-12-14,Garbage Bags,Household,3.00,5.50,44,0,4,40,FALSE
2025-12-14,Sponges,Household,0.50,1.50,51,0,2,49,FALSE
2025-12-14,Aluminum Foil,Household,1.80,3.00,21,10,6,25,FALSE
2025-12-14,Napkins,Household,1.00,2.00,16,0,16,0,TRUE
2025-12-14,Disposable Plates,Household,1.50,3.00,2,20,15,7,TRUE
2025-12-14,Cleaning Spray,Household,2.00,4.00,10,12,3,19,FALSE
2025-12-14,Pens,Stationery,0.50,2.00,5,0,1,4,FALSE
2025-12-14,Notebooks,Stationery,1.00,3.00,5,0,0,5,FALSE
2025-12-14,Pads,Stationery,0.80,2.50,5,0,0,5,FALSE
2025-12-14,Superglue,Stationery,0.40,1.50,7,0,0,7,FALSE
2025-12-14,AA Batteries,Stationery,1.50,4.99,7,20,25,2,FALSE
2025-12-14,Hand Soap,Personal,1.20,2.50,11,0,3,8,FALSE
2025-12-14,Canned Tuna,Pantry,0.90,1.50,15,0,4,11,FALSE
2025-12-14,Seasonal Decor,Seasonal,2.50,5.00,20,100,100,20,TRUE
2025-12-15,Water Bottles,Beverages,0.85,1.00,86,0,3,83,FALSE
2025-12-15,Soft Drinks,Beverages,0.90,1.25,68,0,2,66,FALSE
2025-12-15,Energy Drinks,Beverages,1.50,2.50,27,0,2,25,FALSE
2025-12-15,Cheap Chocolates,Snacks,0.40,1.00,45,40,30,55,TRUE
2025-12-15,Gums,Snacks,0.30,1.25,66,40,4,102,FALSE
2025-12-15,Dog Treats,Snacks,2.00,4.50,16,0,2,14,FALSE
2025-12-15,Garbage Bags,Household,3.00,5.50,40,0,4,36,FALSE
2025-12-15,Sponges,Household,0.50,1.50,49,0,2,47,FALSE
2025-12-15,Aluminum Foil,Household,1.80,3.00,25,0,5,20,FALSE
2025-12-15,Napkins,Household,1.00,2.00,0,40,30,10,TRUE
2025-12-15,Disposable Plates,Household,1.50,3.00,7,20,15,12,TRUE
2025-12-15,Cleaning Spray,Household,2.00,4.00,19,0,3,16,FALSE
2025-12-15,Pens,Stationery,0.50,2.00,4,0,1,3,FALSE
2025-12-15,Notebooks,Stationery,1.00,3.00,5,0,0,5,FALSE
2025-12-15,Pads,Stationery,0.80,2.50,5,0,0,5,FALSE
2025-12-15,Superglue,Stationery,0.40,1.50,7,0,0,7,FALSE
2025-12-15,AA Batteries,Stationery,1.50,4.99,2,40,30,12,FALSE
2025-12-15,Hand Soap,Personal,1.20,2.50,8,12,3,17,FALSE
2025-12-15,Canned Tuna,Pantry,0.90,1.50,11,24,6,29,FALSE
2025-12-15,Seasonal Decor,Seasonal,2.50,5.00,20,100,100,20,TRUE
2025-12-16,Water Bottles,Beverages,0.85,1.00,83,0,3,80,FALSE
2025-12-16,Soft Drinks,Beverages,0.90,1.25,66,0,2,64,FALSE
2025-12-16,Energy Drinks,Beverages,1.50,2.50,25,0,2,23,FALSE
2025-12-16,Cheap Chocolates,Snacks,0.40,1.00,55,0,20,35,TRUE
2025-12-16,Gums,Snacks,0.30,1.25,102,0,4,98,FALSE
2025-12-16,Dog Treats,Snacks,2.00,4.50,14,0,2,12,FALSE
2025-12-16,Garbage Bags,Household,3.00,5.50,36,0,4,32,FALSE
2025-12-16,Sponges,Household,0.50,1.50,47,0,2,45,FALSE
2025-12-16,Aluminum Foil,Household,1.80,3.00,20,10,6,24,FALSE
2025-12-16,Napkins,Household,1.00,2.00,10,40,35,15,TRUE
2025-12-16,Disposable Plates,Household,1.50,3.00,12,0,10,2,TRUE
2025-12-16,Cleaning Spray,Household,2.00,4.00,16,0,3,13,FALSE
2025-12-16,Pens,Stationery,0.50,2.00,3,0,1,2,FALSE
2025-12-16,Notebooks,Stationery,1.00,3.00,5,0,0,5,FALSE
2025-12-16,Pads,Stationery,0.80,2.50,5,0,0,5,FALSE
2025-12-16,Superglue,Stationery,0.40,1.50,7,0,0,7,FALSE
2025-12-16,AA Batteries,Stationery,1.50,4.99,12,40,35,17,FALSE
2025-12-16,Hand Soap,Personal,1.20,2.50,17,0,3,14,FALSE
2025-12-16,Canned Tuna,Pantry,0.90,1.50,29,0,5,24,FALSE
2025-12-16,Seasonal Decor,Seasonal,2.50,5.00,20,120,120,20,TRUE
2025-12-17,Water Bottles,Beverages,0.85,1.00,80,0,3,77,FALSE
2025-12-17,Soft Drinks,Beverages,0.90,1.25,64,0,2,62,FALSE
2025-12-17,Energy Drinks,Beverages,1.50,2.50,23,0,2,21,FALSE
2025-12-17,Cheap Chocolates,Snacks,0.40,1.00,35,40,30,45,TRUE
2025-12-17,Gums,Snacks,0.30,1.25,98,0,4,94,FALSE
2025-12-17,Dog Treats,Snacks,2.00,4.50,12,0,2,10,FALSE
2025-12-17,Garbage Bags,Household,3.00,5.50,32,0,4,28,FALSE
2025-12-17,Sponges,Household,0.50,1.50,45,0,2,43,FALSE
2025-12-17,Aluminum Foil,Household,1.80,3.00,24,0,5,19,FALSE
2025-12-17,Napkins,Household,1.00,2.00,15,0,15,0,TRUE
2025-12-17,Disposable Plates,Household,1.50,3.00,2,20,15,7,TRUE
2025-12-17,Cleaning Spray,Household,2.00,4.00,13,0,3,10,FALSE
2025-12-17,Pens,Stationery,0.50,2.00,2,0,1,1,FALSE
2025-12-17,Notebooks,Stationery,1.00,3.00,5,0,0,5,FALSE
2025-12-17,Pads,Stationery,0.80,2.50,5,0,0,5,FALSE
2025-12-17,Superglue,Stationery,0.40,1.50,7,0,0,7,FALSE
2025-12-17,AA Batteries,Stationery,1.50,4.99,17,40,40,17,FALSE
2025-12-17,Hand Soap,Personal,1.20,2.50,14,0,3,11,FALSE
2025-12-17,Canned Tuna,Pantry,0.90,1.50,24,0,4,20,FALSE
2025-12-17,Seasonal Decor,Seasonal,2.50,5.00,20,150,150,20,TRUE
2025-12-18,Water Bottles,Beverages,0.85,1.00,77,0,3,74,FALSE
2025-12-18,Soft Drinks,Beverages,0.90,1.25,62,0,2,60,FALSE
2025-12-18,Energy Drinks,Beverages,1.50,2.50,21,0,2,19,FALSE
2025-12-18,Cheap Chocolates,Snacks,0.40,1.00,45,40,40,45,TRUE
2025-12-18,Gums,Snacks,0.30,1.25,94,0,4,90,FALSE
2025-12-18,Dog Treats,Snacks,2.00,4.50,10,12,3,19,FALSE
2025-12-18,Garbage Bags,Household,3.00,5.50,28,20,5,43,FALSE
2025-12-18,Sponges,Household,0.50,1.50,43,0,2,41,FALSE
2025-12-18,Aluminum Foil,Household,1.80,3.00,19,10,6,23,FALSE
2025-12-18,Napkins,Household,1.00,2.00,0,40,30,10,TRUE
2025-12-18,Disposable Plates,Household,1.50,3.00,7,20,20,7,TRUE
2025-12-18,Cleaning Spray,Household,2.00,4.00,10,12,3,19,FALSE
2025-12-18,Pens,Stationery,0.50,2.00,1,0,1,0,FALSE
2025-12-18,Notebooks,Stationery,1.00,3.00,5,0,0,5,FALSE
2025-12-18,Pads,Stationery,0.80,2.50,5,0,0,5,FALSE
2025-12-18,Superglue,Stationery,0.40,1.50,7,0,0,7,FALSE
2025-12-18,AA Batteries,Stationery,1.50,4.99,17,40,45,12,FALSE
2025-12-18,Hand Soap,Personal,1.20,2.50,11,0,3,8,FALSE
2025-12-18,Canned Tuna,Pantry,0.90,1.50,20,0,4,16,FALSE
2025-12-18,Seasonal Decor,Seasonal,2.50,5.00,20,150,160,10,TRUE
2025-12-19,Water Bottles,Beverages,0.85,1.00,74,0,3,71,FALSE
2025-12-19,Soft Drinks,Beverages,0.90,1.25,60,0,2,58,FALSE
2025-12-19,Energy Drinks,Beverages,1.50,2.50,19,0,2,17,FALSE
2025-12-19,Cheap Chocolates,Snacks,0.40,1.00,45,40,45,40,TRUE
2025-12-19,Gums,Snacks,0.30,1.25,90,0,4,86,FALSE
2025-12-19,Dog Treats,Snacks,2.00,4.50,19,0,3,16,FALSE
2025-12-19,Garbage Bags,Household,3.00,5.50,43,0,4,39,FALSE
2025-12-19,Sponges,Household,0.50,1.50,41,0,2,39,FALSE
2025-12-19,Aluminum Foil,Household,1.80,3.00,23,0,5,18,FALSE
2025-12-19,Napkins,Household,1.00,2.00,10,40,35,15,TRUE
2025-12-19,Disposable Plates,Household,1.50,3.00,7,20,20,7,TRUE
2025-12-19,Cleaning Spray,Household,2.00,4.00,19,0,3,16,FALSE
2025-12-19,Pens,Stationery,0.50,2.00,0,0,0,0,FALSE
2025-12-19,Notebooks,Stationery,1.00,3.00,5,0,0,5,FALSE
2025-12-19,Pads,Stationery,0.80,2.50,5,0,0,5,FALSE
2025-12-19,Superglue,Stationery,0.40,1.50,7,0,0,7,FALSE
2025-12-19,AA Batteries,Stationery,1.50,4.99,12,40,50,2,FALSE
2025-12-19,Hand Soap,Personal,1.20,2.50,8,12,3,17,FALSE
2025-12-19,Canned Tuna,Pantry,0.90,1.50,16,0,4,12,FALSE
2025-12-19,Seasonal Decor,Seasonal,2.50,5.00,10,200,200,10,TRUE
2025-12-20,Water Bottles,Beverages,0.85,1.00,71,0,3,68,FALSE
2025-12-20,Soft Drinks,Beverages,0.90,1.25,58,0,2,56,FALSE
2025-12-20,Energy Drinks,Beverages,1.50,2.50,17,0,2,15,FALSE
2025-12-20,Cheap Chocolates,Snacks,0.40,1.00,40,40,50,30,TRUE
2025-12-20,Gums,Snacks,0.30,1.25,86,0,4,82,FALSE
2025-12-20,Dog Treats,Snacks,2.00,4.50,16,0,2,14,FALSE
2025-12-20,Garbage Bags,Household,3.00,5.50,39,0,4,35,FALSE
2025-12-20,Sponges,Household,0.50,1.50,39,0,2,37,FALSE
2025-12-20,Aluminum Foil,Household,1.80,3.00,18,10,6,22,FALSE
2025-12-20,Napkins,Household,1.00,2.00,15,0,15,0,TRUE
2025-12-20,Disposable Plates,Household,1.50,3.00,7,20,25,2,TRUE
2025-12-20,Cleaning Spray,Household,2.00,4.00,16,0,3,13,FALSE
2025-12-20,Pens,Stationery,0.50,2.00,0,0,0,0,FALSE
2025-12-20,Notebooks,Stationery,1.00,3.00,5,0,0,5,FALSE
2025-12-20,Pads,Stationery,0.80,2.50,5,0,0,5,FALSE
2025-12-20,Superglue,Stationery,0.40,1.50,7,0,0,7,FALSE
2025-12-20,AA Batteries,Stationery,1.50,4.99,2,60,60,2,FALSE
2025-12-20,Hand Soap,Personal,1.20,2.50,17,0,3,14,FALSE
2025-12-20,Canned Tuna,Pantry,0.90,1.50,12,0,4,8,FALSE
2025-12-20,Seasonal Decor,Seasonal,2.50,5.00,10,250,250,10,TRUE
2025-12-21,Water Bottles,Beverages,0.85,1.00,68,0,3,65,FALSE
2025-12-21,Soft Drinks,Beverages,0.90,1.25,56,0,2,54,FALSE
2025-12-21,Energy Drinks,Beverages,1.50,2.50,15,0,2,13,FALSE
2025-12-21,Cheap Chocolates,Snacks,0.40,1.00,30,40,55,15,TRUE
2025-12-21,Gums,Snacks,0.30,1.25,82,0,4,78,FALSE
2025-12-21,Dog Treats,Snacks,2.00,4.50,14,0,2,12,FALSE
2025-12-21,Garbage Bags,Household,3.00,5.50,35,0,4,31,FALSE
2025-12-21,Sponges,Household,0.50,1.50,37,0,2,35,FALSE
2025-12-21,Aluminum Foil,Household,1.80,3.00,22,0,5,17,FALSE
2025-12-21,Napkins,Household,1.00,2.00,0,40,35,5,TRUE
2025-12-21,Disposable Plates,Household,1.50,3.00,2,20,20,2,TRUE
2025-12-21,Cleaning Spray,Household,2.00,4.00,13,0,3,10,FALSE
2025-12-21,Pens,Stationery,0.50,2.00,0,0,0,0,FALSE
2025-12-21,Notebooks,Stationery,1.00,3.00,5,0,0,5,FALSE
2025-12-21,Pads,Stationery,0.80,2.50,5,0,0,5,FALSE
2025-12-21,Superglue,Stationery,0.40,1.50,7,0,0,7,FALSE
2025-12-21,AA Batteries,Stationery,1.50,4.99,2,60,60,2,FALSE
2025-12-21,Hand Soap,Personal,1.20,2.50,14,0,3,11,FALSE
2025-12-21,Canned Tuna,Pantry,0.90,1.50,8,24,4,28,FALSE
2025-12-21,Seasonal Decor,Seasonal,2.50,5.00,10,250,260,0,TRUE
2025-12-22,Water Bottles,Beverages,0.85,1.00,65,0,3,62,FALSE
2025-12-22,Soft Drinks,Beverages,0.90,1.25,54,0,2,52,FALSE
2025-12-22,Energy Drinks,Beverages,1.50,2.50,13,24,3,34,FALSE
2025-12-22,Cheap Chocolates,Snacks,0.40,1.00,15,40,50,5,TRUE
2025-12-22,Gums,Snacks,0.30,1.25,78,0,4,74,FALSE
2025-12-22,Dog Treats,Snacks,2.00,4.50,12,0,2,10,FALSE
2025-12-22,Garbage Bags,Household,3.00,5.50,31,0,4,27,FALSE
2025-12-22,Sponges,Household,0.50,1.50,35,0,2,33,FALSE
2025-12-22,Aluminum Foil,Household,1.80,3.00,17,10,6,21,FALSE
2025-12-22,Napkins,Household,1.00,2.00,5,40,40,5,TRUE
2025-12-22,Disposable Plates,Household,1.50,3.00,2,40,40,2,TRUE
2025-12-22,Cleaning Spray,Household,2.00,4.00,10,12,3,19,FALSE
2025-12-22,Pens,Stationery,0.50,2.00,0,0,0,0,FALSE
2025-12-22,Notebooks,Stationery,1.00,3.00,5,0,0,5,FALSE
2025-12-22,Pads,Stationery,0.80,2.50,5,0,0,5,FALSE
2025-12-22,Superglue,Stationery,0.40,1.50,7,0,0,7,FALSE
2025-12-22,AA Batteries,Stationery,1.50,4.99,2,60,60,2,FALSE
2025-12-22,Hand Soap,Personal,1.20,2.50,11,0,3,8,FALSE
2025-12-22,Canned Tuna,Pantry,0.90,1.50,28,0,5,23,FALSE
2025-12-22,Seasonal Decor,Seasonal,2.50,5.00,0,300,300,0,TRUE
2025-12-23,Water Bottles,Beverages,0.85,1.00,62,0,3,59,FALSE
2025-12-23,Soft Drinks,Beverages,0.90,1.25,52,0,2,50,FALSE
2025-12-23,Energy Drinks,Beverages,1.50,2.50,34,0,2,32,FALSE
2025-12-23,Cheap Chocolates,Snacks,0.40,1.00,5,40,45,0,TRUE
2025-12-23,Gums,Snacks,0.30,1.25,74,0,4,70,FALSE
2025-12-23,Dog Treats,Snacks,2.00,4.50,10,12,3,19,FALSE
2025-12-23,Garbage Bags,Household,3.00,5.50,27,20,5,42,FALSE
2025-12-23,Sponges,Household,0.50,1.50,33,0,2,31,FALSE
2025-12-23,Aluminum Foil,Household,1.80,3.00,21,0,6,15,FALSE
2025-12-23,Napkins,Household,1.00,2.00,5,40,40,5,TRUE
2025-12-23,Disposable Plates,Household,1.50,3.00,2,40,40,2,TRUE
2025-12-23,Cleaning Spray,Household,2.00,4.00,19,0,3,16,FALSE
2025-12-23,Pens,Stationery,0.50,2.00,0,0,0,0,FALSE
2025-12-23,Notebooks,Stationery,1.00,3.00,5,0,0,5,FALSE
2025-12-23,Pads,Stationery,0.80,2.50,5,0,0,5,FALSE
2025-12-23,Superglue,Stationery,0.40,1.50,7,0,0,7,FALSE
2025-12-23,AA Batteries,Stationery,1.50,4.99,2,0,2,0,FALSE
2025-12-23,Hand Soap,Personal,1.20,2.50,8,12,3,17,FALSE
2025-12-23,Canned Tuna,Pantry,0.90,1.50,23,0,4,19,FALSE
2025-12-23,Seasonal Decor,Seasonal,2.50,5.00,0,300,300,0,TRUE
2025-12-24,Water Bottles,Beverages,0.85,1.00,59,0,3,56,FALSE
2025-12-24,Soft Drinks,Beverages,0.90,1.25,50,0,2,48,FALSE
2025-12-24,Energy Drinks,Beverages,1.50,2.50,32,0,2,30,FALSE
2025-12-24,Cheap Chocolates,Snacks,0.40,1.00,0,40,40,0,TRUE
2025-12-24,Gums,Snacks,0.30,1.25,70,0,4,66,FALSE
2025-12-24,Dog Treats,Snacks,2.00,4.50,19,0,3,16,FALSE
2025-12-24,Garbage Bags,Household,3.00,5.50,42,0,4,38,FALSE
2025-12-24,Sponges,Household,0.50,1.50,31,20,2,49,FALSE
2025-12-24,Aluminum Foil,Household,1.80,3.00,15,10,7,18,FALSE
2025-12-24,Napkins,Household,1.00,2.00,5,40,40,5,TRUE
2025-12-24,Disposable Plates,Household,1.50,3.00,2,40,40,2,TRUE
2025-12-24,Cleaning Spray,Household,2.00,4.00,16,0,3,13,FALSE
2025-12-24,Pens,Stationery,0.50,2.00,0,0,0,0,FALSE
2025-12-24,Notebooks,Stationery,1.00,3.00,5,0,0,5,FALSE
2025-12-24,Pads,Stationery,0.80,2.50,5,0,0,5,FALSE
2025-12-24,Superglue,Stationery,0.40,1.50,7,0,0,7,FALSE
2025-12-24,AA Batteries,Stationery,1.50,4.99,0,60,60,0,FALSE
